"year","state","district","otherPct","id","INC","winner","open","challenged","demExpenditures","repExpenditures","otherExpenditures","midterm","cookPVI","presParty","presINCsameParty","prevPresR","prevPresD","prevPresINC","yrsINCpartyControl","termsDemControl","termsRepControl","age25to44","age65andover","raceWhite","raceBlackOrAfricanAmerican","raceAmericanIndianAndAlaskaNative","raceAsian","raceNativeHawaiianAndOtherPacificIslander","RaceSomeOtherRace","raceTwoOrMoreRaces","raceHispanicOrLatino","unemploymentRate","deltaUnemploymentRate","medianHouseholdIncome","percentDeltaMedianHouseholdIncome","percentBelowPovertyLevel","INCdwNom","sabato","sabatoNum","weightedPVI","incWin","thirdParty","midtermEffect","ideologyEffect","incExpenditures","nincExpenditures","incExpDiff","dExpDiff","logIncExp","PVIeffect","dPct2","rPct2","dWin","logNincExp","incPct2","sabatoScore","polls","dSwing","prevElectionDem","Prev2ElectionDem","Prev2ElectionDemDiff","OpenInc","midPres","prevElectionDemDiff","prevElectionDemDiffSwing","logDemExp","logRepExp","logDemContDiff","ideologyEffectDem","crossPressure"
"2008","IL","13",0.02783963,"2008IL13","R","R",0,1,1070204.85,1586635.15,0,"0",1,"R","1",55,45,55,15,0,15,28.9,9.1,79.4,6.4,0.1,8.4,0,4,1.7,9.1,3.6,-1.6,80460,-0.121936366,3.1,0.323,"R",5,2,"1","1","0",0.323,1586635.15,1070204.85,0.393765133048866,-516430.3,14.2771267041613,1,0.449046351403213,0.550953648596787,"0",13.8833615711124,0.550953648596787,5,10.7,2.8,0.416645957960334,0.349767115878561,-0.150232884121439,"R","On-cycle",-0.0833540420396659,0.0668788420817727,13.8833615711124,14.2771267041613,-0.393765133048866,0.323,0
"2008","IL","14",0,"2008IL14","D","D",0,1,5452476.63,7005594.72,9544,"0",1,"R","-1",55,44,44,0,0,15,29.8,8.7,81.8,5,0.1,3,0,8.3,1.8,22.3,4.4,-1.5,65119,-0.096377401,6.2,0.443,"Likely D",-3,2,"1","0","0",0.443,5452476.63,7005594.72,-0.25063910190582,-1553118.09,15.5115806743443,-1,0.577480011337551,0.422519988662449,"1",15.7622197762501,0.577480011337551,3,10.7,2.8,0.402112162,0.313708776,-0.186291224,"D","On-cycle",-0.097887838,0.088403386,15.5115806743443,15.7622197762501,-0.25063910190582,-0.443,0
"2008","IL","15",0,"2008IL15","R","R",0,1,0,295922.9,0,"0",6,"R","1",59,41,59,15,0,15,26.2,14,87.7,6.3,0.1,3.3,0,1.3,1.3,2.9,4.3,-1.5,44193,-0.110945172,9.2,0.264,"R",5,7,"1","0","0",1.584,295922.9,0,12.5978576056571,-295922.9,12.5978576056571,6,0.358106300211997,0.641893699788003,"0",0,0.641893699788003,5,10.7,2.8,0.424113195,0.389474839,-0.110525161,"R","On-cycle",-0.075886805,0.034638356,0,12.5978576056571,-12.5978576056571,1.584,0
"2008","IL","16",0.030532958,"2008IL16","R","R",0,1,501321.24,1346248.76,5027,"0",2,"R","1",55,44,55,8,0,8,28.1,12.4,87.2,5.7,0.2,2.1,0,3.4,1.5,9.1,4.8,-1.5,55216,-0.077024775,7.2,0.51,"R",5,3,"1","1","0",1.02,1346248.76,501321.24,0.987828962260322,-844927.52,14.1128333291797,2,0.372160020086756,0.627839979913244,"0",13.1250043669194,0.627839979913244,5,10.7,2.8,0.335831083820097,0.309166266546256,-0.190833733453744,"R","On-cycle",-0.164168916179903,0.0266648172738405,13.1250043669194,14.1128333291797,-0.987828962260322,1.02,0
"2008","IL","17",0,"2008IL17","D","D",0,0,556139.34,0,0,"0",-3,"R","-1",48,51,51,13,13,0,25.1,16,87.5,7.8,0.2,1,0,1.8,1.8,4.4,4.9,-2.9,39138,-0.047754101,12.2,-0.38,"D",-5,-3,"1","0","0",1.14,556139.34,0,13.2287759514546,556139.34,13.2287759514546,3,1,0,"1",0,1,5,10.7,2.8,0.571734614,0.606760563,0.106760563,"D","On-cycle",0.071734614,-0.035025949,13.2287759514546,0,13.2287759514546,-1.14,0
"2008","IL","18",0.031787751,"2008IL18","R","R",1,1,947185.95,4309509.78,9074,"0",6,"R","1",58,42,58,15,0,15,26,15.2,89.6,6.9,0.1,1.1,0,0.8,1.4,2.2,4,-1.6,49079,-0.109659936,7.6,0.246,"Solid R",4,6,"1","1","0",1.476,4309509.78,947185.95,1.5150831819491,-3362323.83,15.2763349475167,6,0.391838284520919,0.608161715479081,"0",13.7612517655676,0.608161715479081,4,10.7,2.8,0.327226468,0.297625124,-0.202374876,"Open","On-cycle",-0.172773532,0.029601344,13.7612517655676,15.2763349475167,-1.5150831819491,1.476,0
"2008","IL","19",0.02160088,"2008IL19","R","R",0,1,181165.2,1209097.87,0,"0",9,"R","1",61,39,61,3,0,3,26.5,15.6,94,3.3,0.3,0.7,0,0.4,1.3,1.4,3.7,-2.1,46541,-0.291291549,8.2,0.371,"R",5,9,"1","1","0",3.339,1209097.87,181165.2,1.89821578360745,-1027932.67,14.0053859045825,9,0.341151399738318,0.658848600261682,"0",12.107170120975,0.658848600261682,5,10.7,2.8,0.392892804,0.306423312,-0.193576688,"R","On-cycle",-0.107107196,0.086469492,12.107170120975,14.0053859045825,-1.89821578360745,3.339,0
"2008","IN","1",0.019221905,"2008IN1","D","D",0,1,1680085.57,12024,0,"0",-8,"R","-1",44,55,55,14,14,0,25.9,12.5,72,18.6,0.3,1,0,6.4,1.7,11.6,5.2,-3.3,50112,-0.127833653,10.5,-0.401,"D",-5,-8,"1","1","0",3.208,1680085.57,12024,4.93961278483977,1668061.57,14.3343558798137,8,0.722896880343889,0.277103119656111,"1",9.39474309497396,0.722896880343889,5,10.7,2.8,0.721866967541389,0.682857187,0.182857187,"D","On-cycle",0.221866967541389,0.039009780541389,14.3343558798137,9.39474309497396,4.93961278483977,-3.208,0
"2008","IN","2",0.02675893,"2008IN2","D","D",0,1,1599272.29,306198.6,0,"0",2,"R","-1",56,43,43,1,1,0,26.9,13.3,84.8,8.3,0.3,1,0,3.7,1.8,7,4.5,-2.4,44237,-0.142799014,9,-0.119,"D",-5,3,"1","1","0",-0.238,1599272.29,306198.6,1.65306743441365,1293073.69,14.2850598902828,-2,0.689356349150884,0.310643650849116,"1",12.6319924558691,0.689356349150884,5,10.7,2.8,0.53977098,0.451206793325495,-0.0487932066745045,"D","On-cycle",0.03977098,0.0885641866745046,14.2850598902828,12.6319924558691,1.65306743441365,0.238,-1
"2008","IN","3",0.052591391,"2008IN3","R","R",0,1,854575.83,1064306.82,0,"0",14,"R","1",68,31,68,3,0,3,27.8,11.6,87.3,5.7,0.2,1.3,0.1,3.1,2.3,5.9,4.2,-1.6,49132,-0.146340471,7.9,0.435,"Leans R",2,15,"1","1","0",6.09,1064306.82,854575.83,0.219473521829229,-209730.99,13.8778352115545,14,0.419060305520108,0.580939694479892,"0",13.6583616897253,0.580939694479892,2,10.7,2.8,0.457150497,0.307857573,-0.192142427,"R","On-cycle",-0.042849503,0.149292924,13.6583616897253,13.8778352115545,-0.219473521829229,6.09,0
"2008","IN","4",0,"2008IN4","R","R",0,1,870684.9,969474.43,0,"0",14,"R","1",69,30,69,7,0,7,28.6,11.2,92.8,2.7,0.2,2,0,1.2,1.1,3.8,4,-2.4,52905,-0.190416785,6.3,0.435,"R",5,15,"1","0","0",6.09,969474.43,870684.9,0.107473839564836,-98789.53,13.7845104103834,14,0.401282481869861,0.598717518130139,"0",13.6770365708186,0.598717518130139,5,10.7,2.8,0.376234954,0.289434704317998,-0.210565295682002,"R","On-cycle",-0.123765046,0.0868002496820019,13.6770365708186,13.7845104103834,-0.107473839564836,6.09,0
"2008","IN","5",0,"2008IN5","R","R",0,1,28074,2282828.85,0,"0",17,"R","1",71,28,71,8,0,8,28.6,11.5,91.7,3.7,0.3,1.8,0,1.2,1.3,2.6,3.3,-1.7,60641,-0.32097096,5.2,0.585,"R",5,18,"1","0","0",9.945,2282828.85,28074,4.39829161399951,-2254754.85,14.6409263936062,17,0.344512961442432,0.655487038557568,"0",10.2426347796066,0.655487038557568,5,10.7,2.8,0.325916548662738,0.265410865337618,-0.234589134662382,"R","On-cycle",-0.174083451337262,0.0605056833251201,10.2426347796066,14.6409263936062,-4.39829161399951,9.945,0
"2008","IN","6",0.026695041,"2008IN6","R","R",0,1,24937.99,1575416.03,0,"0",10,"R","1",64,35,64,13,0,13,26.2,14.6,93.1,4.2,0.2,0.7,0,0.7,1.1,1.8,4.8,-2.5,43174,0.314240052,9.1,0.655,"R",5,11,"1","1","0",6.55,1575416.03,24937.99,4.14584285492523,-1550478.04,14.270030576146,10,0.342940194198775,0.657059805801225,"0",10.1241877212207,0.657059805801225,5,10.7,2.8,0.399900041,0.318036106799189,-0.181963893200811,"R","On-cycle",-0.100099959,0.081863934200811,10.1241877212207,14.270030576146,-4.14584285492523,6.55,0
"2008","IN","7",1.51e-05,"2008IN7","D","D",0,1,5034157.79,236946.16,1820,"0",-14,"R","-1",42,58,58,3,3,0,30.3,10.7,60.7,30.8,0.2,1.5,0.1,4.2,2.5,7.2,6.6,-3.4,39018,0.047516531,15,-0.433,"D",-5,-12,"1","0","0",6.062,5034157.79,236946.16,3.05616455601116,4797211.63,15.4317569976841,14,0.650784975216269,0.349215024783731,"1",12.3755924416729,0.650784975216269,5,10.7,2.8,0.537560948,0.554416483296635,0.0544164832966348,"D","On-cycle",0.037560948,-0.0168555352966349,15.4317569976841,12.3755924416729,3.05616455601116,-6.062,0
"2008","IN","8",0,"2008IN8","D","D",0,1,1366667.67,230294.05,0,"0",8,"R","-1",62,38,38,1,1,0,26.1,14.2,93.4,3.9,0.2,0.8,0,0.5,1.2,1.2,3.8,-2.8,42483,-0.148859544,9.4,-0.106,"Solid D",-4,9,"1","0","0",-0.848,1366667.67,230294.05,1.78077011698509,1136373.62,14.127886708859,-8,0.647401719606673,0.352598280393327,"1",12.3471165918739,0.647401719606673,4,10.7,2.8,0.610176832,0.454971583560331,-0.0450284164396694,"D","On-cycle",0.110176832,0.155205248439669,14.127886708859,12.3471165918739,1.78077011698509,0.848,-1
"2008","IN","9",0.03822131,"2008IN9","D","D",0,1,2195522.77,1045384.23,35565,"0",6,"R","-1",59,40,40,1,1,0,27.7,12.6,93.8,2.5,0.2,1.3,0,0.8,1.3,2,4,-2,43940,-0.065885298,9.3,-0.121,"Likely D",-3,7,"1","1","0",-0.726,2195522.77,1045384.23,0.742035179018339,1150138.54,14.6019311956163,-6,0.600646101852159,0.399353898147841,"1",13.8598960165979,0.600646101852159,3,10.7,2.8,0.523669774778604,0.4974820565139,-0.00251794348610029,"D","On-cycle",0.0236697747786038,0.0261877182647041,14.6019311956163,13.8598960165979,0.742035179018339,0.726,-1
"2008","IA","1",0,"2008IA1","D","D",0,1,979340.28,54607.64,0,"0",-5,"R","-1",46,53,53,1,1,0,24.4,14.7,92.3,4,0.2,1.1,0.1,1,1.4,2.5,3.6,-1.7,44672,-0.048867299,8.1,-0.31,"D",-5,-5,"1","0","0",1.55,979340.28,54607.64,2.88668807040611,924732.64,13.7946354613784,5,0.646066406384964,0.353933593615036,"1",10.9079473909723,0.646066406384964,5,10.7,2.8,0.560261895679361,0.439570832654291,-0.0604291673457095,"D","On-cycle",0.0602618956793608,0.12069106302507,13.7946354613784,10.9079473909723,2.88668807040611,-1.55,0
"2008","IA","2",0.03953322,"2008IA2","D","D",0,1,812882.83,512858.02,6882,"0",-7,"R","-1",44,55,55,1,1,0,26.7,13.1,92.4,2.6,0.2,2,0,1.3,1.4,3.6,3.7,-1.7,46111,-0.190366724,8.4,-0.277,"D",-5,-7,"1","1","0",1.939,812882.83,512858.02,0.460587216221638,300024.81,13.6083434877912,7,0.595987700512932,0.404012299487068,"1",13.1477562715696,0.595987700512932,5,10.7,2.8,0.514270022,0.399215883517058,-0.100784116482942,"D","On-cycle",0.014270022,0.115054138482942,13.6083434877912,13.1477562715696,0.460587216221638,-1.939,0
"2008","IA","3",0.014663355,"2008IA3","D","D",0,1,1873219.15,155896.9,0,"0",-1,"R","-1",50,50,50,6,6,0,28.1,12.9,90.3,3.5,0.4,2.2,0,2.1,1.5,4.5,3.5,-1.2,51648,-0.281656599,6,-0.238,"D",-5,-1,"1","1","0",0.238,1873219.15,155896.9,2.48621292844509,1717322.25,14.443169513227,1,0.572430753300544,0.427569246699456,"1",11.956956584782,0.572430753300544,5,10.7,2.8,0.5274430386303,0.552461970392165,0.0524619703921648,"D","On-cycle",0.0274430386303004,-0.0250189317618644,14.443169513227,11.956956584782,2.48621292844509,-0.238,0
"2008","IA","4",0,"2008IA4","R","R",0,1,967036.25,1627659.41,0,"0",0,"R","1",51,48,51,7,0,7,24.2,15.9,95.2,0.9,0.2,1.4,0,1.4,0.8,3.5,2.9,-1.3,45812,-0.059154807,6.4,0.302,"Likely R",3,0,"1","0","0",0,1627659.41,967036.25,0.520661915526812,-660623.16,14.3026542104199,0,0.394331883319617,0.605668116680383,"0",13.7819922948931,0.605668116680383,3,10.7,2.8,0.427884796,0.39043424185603,-0.10956575814397,"R","On-cycle",-0.072115204,0.0374505541439701,13.7819922948931,14.3026542104199,-0.520661915526812,0,1
"2008","IA","5",0.02779644,"2008IA5","R","R",0,1,295646.83,873234.78,2527.2,"0",9,"R","1",60,39,60,12,0,12,23.5,16.8,94.4,0.8,0.4,1,0,2.2,1.1,5.1,3.2,-1.7,44006,-0.165204745,7.4,0.617,"R",5,9,"1","1","0",5.553,873234.78,295646.83,1.08303661707774,-577587.95,13.6799608785399,9,0.384513822669873,0.615486177330127,"0",12.5969242614622,0.615486177330127,5,10.7,2.8,0.378066811559918,0.366657900667717,-0.133342099332283,"R","On-cycle",-0.121933188440082,0.0114089108922014,12.5969242614622,13.6799608785399,-1.08303661707774,5.553,0
"2008","KS","1",0.048495002,"2008KS1","R","R",0,1,6060,2769950.88,0,"0",23,"R","1",72,26,72,15,0,15,23.9,16.4,90.1,1.9,0.5,1.1,0,4.4,2,12.8,2.6,-1.4,40911,-0.144411039,9.3,0.413,"R",5,22,"1","1","0",9.499,2769950.88,6060,6.12471042422019,-2763890.88,14.8343405061715,23,0.139463340285577,0.860536659714423,"0",8.70963008195129,0.860536659714423,5,10.7,2.8,0.202438564947266,0,-0.5,"R","On-cycle",-0.297561435052734,0.202438564947266,8.70963008195129,14.8343405061715,-6.12471042422019,9.499,0
"2008","KS","2",0.03176943,"2008KS2","D","R",0,1,1760729.97,3766106.55,0,"0",9,"R","-1",59,39,39,1,1,0,25.9,13.2,87.9,4.9,1.2,1.3,0,1.9,2.7,4.3,3.5,-1.9,43575,-0.153620195,8.6,-0.193,"Leans D",-2,9,"0","1","0",-1.737,1760729.97,3766106.55,-0.760312941288454,-2005376.58,14.3812396046549,-9,0.477282427868054,0.522717572131946,"0",15.1415525459433,0.477282427868054,2,10.7,2.8,0.51771232132036,0.42366754161139,-0.0763324583886096,"D","On-cycle",0.0177123213203596,0.0940447797089692,14.3812396046549,15.1415525459433,-0.760312941288454,1.737,-1
"2008","KS","3",0.039040512,"2008KS3","D","D",0,1,1868509.63,1133206.47,1654,"0",3,"R","-1",55,44,44,5,5,0,29.2,10,81.6,8.9,0.6,3.3,0,3.4,2.1,8.8,3.9,-1.5,60500,-0.159818182,5.8,-0.267,"Likely D",-3,3,"1","1","0",-0.801,1868509.63,1133206.47,0.50008957807812,735303.16,14.4406522169469,-3,0.587334129819515,0.412665870180485,"1",13.9405626388688,0.587334129819515,3,10.7,2.8,0.657303298397392,0.55841767991518,0.0584176799151802,"D","On-cycle",0.157303298397392,0.0988856184822121,14.4406522169469,13.9405626388688,0.50008957807812,0.801,-1
"2008","KS","4",0.042076477,"2008KS4","R","R",0,1,210360.83,964062.6,0,"0",14,"R","1",64,34,64,7,0,7,26.5,12.7,82.4,6.8,1,2.8,0,3.9,3.1,8.3,4.3,-2,45157,-0.095245477,9.5,0.449,"R",5,14,"1","1","0",6.286,964062.6,210360.83,1.52232821948221,-753701.77,13.7789125465202,14,0.338047800598532,0.661952199401468,"0",12.2565843270379,0.661952199401468,5,10.7,2.8,0.34816748088842,0.319746679599519,-0.180253320400481,"R","On-cycle",-0.15183251911158,0.0284208012889008,12.2565843270379,13.7789125465202,-1.52232821948221,6.286,0
"2008","KY","1",0,"2008KY1","R","R",0,1,21203,1052641.15,0,"0",15,"R","1",63,36,63,7,0,7,26.4,14.8,89.9,7.1,0.2,0.5,0,1,1.2,2.1,4.4,-2.9,35773,-0.142369944,13.4,0.303,"R",5,14,"1","0","0",4.545,1052641.15,21203,3.9048687726937,-1031438.15,13.8668138948014,15,0.356505685000054,0.643494314999946,"0",9.9619451221077,0.643494314999946,5,10.7,2.8,0.40420179,0.326296606749804,-0.173703393250196,"R","On-cycle",-0.09579821,0.0779051832501961,9.9619451221077,13.8668138948014,-3.9048687726937,4.545,0
"2008","KY","2",0,"2008KY2","R","R",1,1,1178686.5,1871970.87,0,"0",15,"R","1",65,34,65,7,0,7,28.2,12.1,91,5.9,0.2,0.8,0.1,0.9,1.1,2.2,4.3,-2.1,42512,-0.150404592,11.6,0.418,"R Toss-up",1,15,"1","0","0",6.27,1871970.87,1178686.5,0.462590819942649,-693284.37,14.4425029091974,15,0.474270214842135,0.525729785157865,"0",13.9799120892547,0.525729785157865,1,10.7,2.8,0.445941588,0.320848857,-0.179151143,"Open","On-cycle",-0.054058412,0.125092731,13.9799120892547,14.4425029091974,-0.462590819942649,6.27,0
"2008","KY","3",0,"2008KY3","D","D",0,1,2138463.44,2152504.59,0,"0",-2,"R","-1",49,51,51,1,1,0,27.2,13.5,75.4,19.9,0.2,1.7,0.1,1.1,1.6,2.8,4.6,-2.7,43831,-0.132691474,10.6,-0.381,"Likely D",-3,-2,"1","0","0",0.762,2138463.44,2152504.59,-0.00654453422796664,-14041.1499999999,14.5755985780329,2,0.593654075778315,0.406345924221685,"1",14.5821431122609,0.593654075778315,3,10.7,2.8,0.512384075627439,0.385485555092318,-0.114514444907682,"D","On-cycle",0.0123840756274388,0.126898520535121,14.5755985780329,14.5821431122609,-0.00654453422796664,-0.762,0
"2008","KY","4",0,"2008KY4","R","R",0,1,0,1811174.15,19531,"0",14,"R","1",63,36,63,2,0,2,28.5,11.7,94.5,2.9,0.1,0.7,0,0.6,1.2,1.5,4,-2.7,47727,-0.153979928,10.3,0.398,"R",5,13,"1","0","0",5.572,1811174.15,0,14.4094864467114,-1811174.15,14.4094864467114,14,0.369662545276197,0.630337454723803,"0",0,0.630337454723803,5,10.7,2.8,0.456276616346602,0.446527171387307,-0.0534728286126933,"R","On-cycle",-0.043723383653398,0.00974944495929525,0,14.4094864467114,-14.4094864467114,5.572,0
"2008","KY","5",0.158903016,"2008KY5","R","R",0,0,0,796764.84,0,"0",16,"R","1",61,39,61,15,0,15,28.1,13.3,97,1.4,0.2,0.4,0.1,0.3,0.7,0.6,4.4,-3.9,27324,-0.203886693,22.1,0.332,"R",5,14,"1","1","0",5.312,796764.84,0,13.5883161128476,-796764.84,13.5883161128476,16,0,1,"0",0,1,5,10.7,2.8,0.262401788,0,-0.5,"R","On-cycle",-0.237598212,0.262401788,0,13.5883161128476,-13.5883161128476,5.312,0
"2008","KY","6",0,"2008KY6","D","D",0,1,482000.64,0,0,"0",9,"R","-1",58,41,41,2,2,0,29.7,11.4,87.6,8.2,0.1,1.5,0,1.1,1.4,3.1,3.8,-2.1,43499,-0.143129727,11.4,-0.232,"D",-5,8,"1","0","0",-2.088,482000.64,0,13.0857027955166,482000.64,13.0857027955166,-9,0.646578367846875,0.353421632153125,"1",0,0.646578367846875,5,10.7,2.8,1,0.594280698413533,0.0942806984135331,"D","On-cycle",0.5,0.405719301586467,13.0857027955166,0,13.0857027955166,2.088,-1
"2008","LA","1",0,"2008LA1","R","R",0,1,2306643.03,2693080.89,0,"0",24,"R","1",71,28,71,15,0,15,25.9,13.2,79.8,15.3,0.3,1.8,0,1.5,1.3,5.8,3.8,-2.3,49015,-0.180006121,10,0.388,"R",5,23,"1","0","0",9.312,2693080.89,2306643.03,0.154892554504029,-386437.86,14.8061967797978,24,0.343182630977719,0.656817369022281,"0",14.6513042252938,0.656817369022281,5,10.7,2.8,0.108868435045321,0.188310403,-0.311689597,"R","On-cycle",-0.391131564954679,-0.0794419679546792,14.6513042252938,14.8061967797978,-0.154892554504029,9.312,0
"2008","LA","2",0.036362549,"2008LA2","D","R",0,1,1898128.06,234560.86,350286.36,"0",-25,"R","-1",24,75,75,14,14,0,26.3,11.1,33.3,60,0.3,3.3,0,1.7,1.4,4.9,7.5,-4.1,36159,-0.251527974,18,-0.424,"R",5,-26,"0","1","0",10.6,1898128.06,234560.86,2.090904626343,1663567.2,14.4563792537328,25,0.485927075252133,0.514072924747867,"0",12.3654746273898,0.485927075252133,-5,10.7,2.8,0.870000653645509,0.790093212,0.290093212,"D","On-cycle",0.370000653645509,0.0799074416455089,14.4563792537328,12.3654746273898,2.090904626343,-10.6,0
"2008","LA","3",0,"2008LA3","D","D",0,0,904882.27,0,0,"0",12,"R","-1",58,41,41,2,2,0,27.6,11.1,68.4,27.1,1.5,1.1,0.1,0.9,0.9,2.6,3.9,-2.1,42252,-0.174382278,14.3,-0.178,"D",-5,10,"1","0","0",-2.136,904882.27,0,13.7155612309376,904882.27,13.7155612309376,-12,1,0,"1",0,1,5,10.7,2.8,0.590423589185587,0.5024814,0.00248139999999997,"D","On-cycle",0.0904235891855868,0.0879421891855868,13.7155612309376,0,13.7155612309376,2.136,-1
"2008","LA","4",0.042345418,"2008LA4","R","R",1,1,2126447.88,6470703.83,39511.8,"0",11,"R","1",59,40,59,6,0,6,26.5,12.9,61.8,34.1,0.7,1,0,0.9,1.4,2.8,5,-3.2,36751,-0.153383581,16.1,0.362,"R Toss-up",1,10,"1","1","0",3.982,6470703.83,2126447.88,1.11283164483461,-4344255.95,15.6827955987199,11,0.498025989261382,0.501974010738618,"0",14.5699639538853,0.501974010738618,1,10.7,2.8,0.30196169,0,-0.5,"Open","On-cycle",-0.19803831,0.30196169,14.5699639538853,15.6827955987199,-1.11283164483461,3.982,0
"2008","LA","5",0,"2008LA5","R","R",0,0,0,1021990.24,0,"0",14,"R","1",62,37,62,8,0,8,26.5,13.3,62.8,34.6,0.4,0.5,0,0.7,0.9,1.6,5.3,-4.2,33231,-0.168186332,19.2,0.331,"R",5,13,"1","0","0",4.634,1021990.24,0,13.8372634782805,-1021990.24,13.8372634782805,14,0,1,"0",0,1,5,10.7,2.8,0.298203582409662,0.246121727,-0.253878273,"R","On-cycle",-0.201796417590338,0.0520818554096622,0,13.8372634782805,-13.8372634782805,4.634,0
"2008","LA","6",0.115864744,"2008LA6","R","R",1,1,3472373.72,3819307.75,248963.28,"0",10,"R","1",59,40,59,15,0,15,27.6,10.2,62,34.4,0.2,1.7,0,0.6,1.1,2.3,4.6,-3.3,45373,-0.175963679,12.5,0.423,"D Toss-up",-1,9,"1","1","0",4.23,3819307.75,3472373.72,0.0952307335049163,-346934.03,15.155580008711,10,0.455748720213744,0.544251279786256,"0",15.060349275206,0.544251279786256,-1,10.7,2.8,0,0.277860304,-0.222139696,"Open","On-cycle",-0.5,-0.277860304,15.060349275206,15.155580008711,-0.0952307335049163,4.23,0
"2008","LA","7",0.037883471,"2008LA7","R","R",0,1,623428.91,1606467.08,0,"0",14,"R","1",60,39,60,2,0,2,26.9,12,71.2,25.9,0.3,0.9,0,0.7,1.1,1.8,4.1,-3,37340,-0.160310659,16.2,0.392,"Likely R",3,12,"1","1","0",5.488,1606467.08,623428.91,0.946556964069387,-983038.17,14.2895485880596,14,0.356794081022897,0.643205918977103,"0",13.3429916239902,0.643205918977103,3,10.7,2.8,0.293019092,0.450392582,-0.049607418,"R","On-cycle",-0.206980908,-0.15737349,13.3429916239902,14.2895485880596,-0.946556964069387,5.488,0
"2008","ME","1",0,"2008ME1","D","D",1,1,4362543.3,1032327.42,0,"0",-8,"R","-1",43,55,55,6,6,0,26.3,14.3,96,1.2,0.3,1.2,0,0.4,1,1.3,3.3,-1.4,51714,-0.195865723,6.6,-0.4,"D",-5,-8,"1","0","0",3.2,4362543.3,1032327.42,1.44123858933777,3330215.88,15.2885660001691,8,0.548989611783457,0.451010388216543,"1",13.8473274108313,0.548989611783457,5,10.7,2.8,0.660141798879905,0.597363255,0.097363255,"Open","On-cycle",0.160141798879905,0.0627785438799053,15.2885660001691,13.8473274108313,1.44123858933777,-3.2,0
"2008","ME","2",0,"2008ME2","D","D",0,1,569118.75,297588.5,0,"0",-3,"R","-1",46,52,52,7,7,0,25.7,15,95,1,0.8,0.7,0,0.3,2.2,1,4.3,-1.7,39544,-0.173629375,10.6,-0.283,"D",-5,-4,"1","0","0",0.849,569118.75,297588.5,0.648375848846941,271530.25,13.2518461479075,3,0.674353732170637,0.325646267829363,"1",12.6034702990606,0.674353732170637,5,10.7,2.8,0.705187347,0.595200836106096,0.0952008361060958,"D","On-cycle",0.205187347,0.109986510893904,13.2518461479075,12.6034702990606,0.648375848846941,-0.849,0
"2008","MD","1",0.024636888,"2008MD1","R","D",1,1,2145745.04,5202624.55,0,"0",13,"R","1",62,36,62,9,0,9,26.2,14.1,84.3,11.4,0.2,1.8,0.1,0.8,1.4,2.3,3.2,-1.6,65395,-0.256533374,5.2,0.204,"R Toss-up",1,12,"0","1","0",2.652,5202624.55,2145745.04,0.885676115517082,-3056879.51,15.4646739695873,13,0.504059462875557,0.495940537124443,"1",14.5789978540702,0.495940537124443,1,10.7,2.8,0.311392075675567,0.24107411,-0.25892589,"Open","On-cycle",-0.188607924324433,0.070317965675567,14.5789978540702,15.4646739695873,-0.885676115517082,2.652,0
"2008","MD","2",0.031841986,"2008MD2","D","D",0,1,636167.87,9838.78,0,"0",-7,"R","-1",45,54,54,3,3,0,29.1,12.1,61.4,31.6,0.3,3.2,0,1.2,2.2,2.9,4.5,-1.8,54061,-0.018072178,6.5,-0.299,"D",-5,-7,"1","1","0",2.093,636167.87,9838.78,4.1690306938735,626329.09,13.3632193259463,7,0.74335083982496,0.25664916017504,"1",9.19418863207278,0.74335083982496,5,10.7,2.8,0.692903021896583,0.684855942225784,0.184855942225784,"D","On-cycle",0.192903021896583,0.00804707967079921,13.3632193259463,9.19418863207278,4.1690306938735,-2.093,0
"2008","MD","3",0,"2008MD3","D","D",0,1,1020824.22,2676,0,"0",-6,"R","-1",45,54,54,14,14,0,30.3,12.1,73.1,18.1,0.2,4.3,0.1,2.3,1.9,4.8,3,-1.4,67317,-0.283672772,5.3,-0.461,"D",-5,-6,"1","0","0",2.766,1020824.22,2676,5.94366985385997,1018148.22,13.8361218973803,6,0.698400998347515,0.301599001652485,"1",7.89245204352035,0.698400998347515,5,10.7,2.8,0.654738439428672,0.652393272244942,0.152393272244942,"D","On-cycle",0.154738439428672,0.00234516718373001,13.8361218973803,7.89245204352035,5.94366985385997,-2.766,0
"2008","MD","4",0.011585564,"2008MD4","D","D",1,1,3000779.49,23514,0,"0",-31,"R","-1",21,78,78,11,11,0,29.3,8.7,28.3,56,0.2,6.6,0.1,6.8,1.9,11.5,4.8,-1.7,70530,-0.268580746,5.6,-0.562,"D",-5,-31,"1","1","0",17.422,3000779.49,23514,4.84898918174996,2977265.49,14.9143829761291,31,0.869619585130306,0.130380414869694,"1",10.0653937943791,0.869619585130306,5,10.7,2.8,0.812283544060121,0.788131317331574,0.288131317331574,"Open","On-cycle",0.312283544060121,0.024152226728547,14.9143829761291,10.0653937943791,4.84898918174996,-17.422,0
